"gsid","Owner","PSAL_Catalog","Type_2D_3D","Processed","Process_date","Site_ID","Local_ID","Age_Period_ID","Weight","Material_ID","PPTP","Archie_ID","Proprietary","Experimental","Notes","Flag","Biface"
3864,"Davis",1762,"2D","Processed",6/30/2021 8:01:23,294,"BO-20-65_80",,,1,,,,0,"2D test of outline only    Nyers Spec # 15",0,1
3865,"Davis",1763,"2D","Processed",6/30/2021 8:02:26,294,"BO-20-65_86",,,1,,,,0,"2D test of outline only    Nyers Spec # 16",0,1
3866,"Davis",1764,"2D","Processed",6/30/2021 8:03:28,294,"BO-20-65_91",,,1,,,,0,"2D test of outline only    Nyers Spec # 17",0,1
3867,"Davis",1765,"2D","Processed",6/30/2021 8:04:29,294,"BO-20-65_100",,,1,,,,0,"2D test of outline only    Nyers Spec # 18",0,1
3868,"Davis",1766,"2D","Processed",6/30/2021 8:05:27,294,"BO-20-65_110",,,1,,,,0,"2D test of outline only    Nyers Spec # 19",0,1
3869,"Davis",1767,"2D","Processed",6/30/2021 8:06:26,294,"BO-20-65_117",,,1,,,,0,"2D test of outline only    Nyers Spec # 20",0,1
3870,"Davis",1768,"2D","Processed",6/30/2021 8:07:28,294,"BO-20-65_120",,,1,,,,0,"2D test of outline only    Nyers Spec # 21",0,1
3871,"Davis",1769,"2D","Processed",6/30/2021 8:08:30,294,"BO-20-65_126",,,1,,,,0,"2D test of outline only    Nyers Spec # 22",0,1
3872,"Davis",1770,"2D","Processed",6/30/2021 8:09:30,294,"BO-20-65_131",,,1,,,,0,"2D test of outline only    Nyers Spec # 23",0,1
3873,"Davis",1771,"2D","Processed",6/30/2021 8:10:25,294,"BO-20-65_138",,,1,,,,0,"2D test of outline only    Nyers Spec # 24",0,1
3874,"Davis",1772,"2D","Processed",6/30/2021 8:11:30,294,"BO-20-65_148",,,1,,,,0,"2D test of outline only    Nyers Spec # 25",0,1
3875,"Davis",1773,"2D","Processed",6/30/2021 8:12:33,294,"BO-20-65_149",,,1,,,,0,"2D test of outline only    Nyers Spec # 26",0,1
3876,"Davis",1774,"2D","Processed",6/30/2021 8:13:34,294,"BO-20-65_154",,,1,,,,0,"2D test of outline only    Nyers Spec # 27",0,1
3877,"Davis",1775,"2D","Processed",6/30/2021 8:14:37,294,"BO-20-65_155",,,1,,,,0,"2D test of outline only    Nyers Spec # 28",0,1
3878,"Davis",1776,"2D","Processed",6/30/2021 8:15:39,294,"BO-20-65_159",,,1,,,,0,"2D test of outline only    Nyers Spec # 29",0,1
3879,"Davis",1777,"2D","Processed",6/30/2021 8:16:38,294,"BO-20-65_165",,,1,,,,0,"2D test of outline only    Nyers Spec # 30",0,1
3880,"Davis",1778,"2D","Processed",6/30/2021 8:17:35,294,"BO-20-65_171",,,1,,,,0,"2D test of outline only    Nyers Spec # 31",0,1
3881,"Davis",1779,"2D","Processed",6/30/2021 8:18:38,294,"BO-20-65_181",,,1,,,,0,"2D test of outline only    Nyers Spec # 32",0,1
3882,"Davis",1780,"2D","Processed",6/30/2021 8:19:33,294,"BO-20-65_188",,,1,,,,0,"2D test of outline only    Nyers Spec # 33",0,1
3883,"Davis",1781,"2D","Processed",6/30/2021 8:20:35,294,"BO-20-65_189",,,1,,,,0,"2D test of outline only    Nyers Spec # 34",0,1
3884,"Davis",1782,"2D","Processed",6/30/2021 8:21:36,294,"BO-20-65_202",,,1,,,,0,"2D test of outline only    Nyers Spec # 35",0,1
3885,"Davis",1783,"2D","Processed",6/30/2021 8:22:33,294,"BO-20-65_215",,,1,,,,0,"2D test of outline only    Nyers Spec # 36",0,1
3886,"Davis",1784,"2D","Processed",6/30/2021 8:23:37,294,"BO-20-65_217",,,1,,,,0,"2D test of outline only    Nyers Spec # 37",0,1
3887,"Davis",1785,"2D","Processed",6/30/2021 8:24:38,294,"BO-20-65_222",,,1,,,,0,"2D test of outline only    Nyers Spec # 38",0,1
3888,"Davis",1786,"2D","Processed",6/30/2021 8:25:40,294,"BO-20-65_229",,,1,,,,0,"2D test of outline only    Nyers Spec # 39",0,1
3889,"Davis",1787,"2D","Processed",6/30/2021 8:26:42,294,"BO-20-65_230",,,1,,,,0,"2D test of outline only    Nyers Spec # 40",0,1
3890,"Davis",1788,"2D","Processed",6/30/2021 8:27:41,294,"BO-20-65_231",,,1,,,,0,"2D test of outline only    Nyers Spec # 41",0,1
3891,"Davis",1789,"2D","Processed",6/30/2021 8:28:37,294,"BO-20-65_241",,,1,,,,0,"2D test of outline only    Nyers Spec # 42",0,1
3892,"Davis",1790,"2D","Processed",6/30/2021 8:29:34,294,"BO-20-65_243",,,1,,,,0,"2D test of outline only    Nyers Spec # 43",0,1
3893,"Davis",1791,"2D","Processed",6/30/2021 8:30:31,294,"BO-20-65_244",,,1,,,,0,"2D test of outline only    Nyers Spec # 44",0,1
3894,"Davis",1792,"2D","Processed",6/30/2021 8:31:33,294,"BO-20-65_249",,,1,,,,0,"2D test of outline only    Nyers Spec # 45",0,1
3895,"Davis",1793,"2D","Processed",6/30/2021 8:32:28,294,"BO-20-65_257",,,1,,,,0,"2D test of outline only    Nyers Spec # 46",0,1
3896,"Davis",1794,"2D","Processed",6/30/2021 8:33:28,294,"BO-20-65_262",,,1,,,,0,"2D test of outline only    Nyers Spec # 47",0,1
3897,"Davis",1795,"2D","Processed",6/30/2021 8:34:25,294,"BO-20-65_268",,,1,,,,0,"2D test of outline only    Nyers Spec # 48",0,1
3898,"Davis",1796,"2D","Processed",6/30/2021 8:35:36,294,"BO-20-65_274",,,1,,,,0,"2D test of outline only    Nyers Spec # 49",0,1
3899,"Davis",1797,"2D","Processed",6/30/2021 8:36:41,294,"BO-20-65_278",,,1,,,,0,"2D test of outline only    Nyers Spec # 50",0,1
3900,"Davis",1798,"2D","Processed",6/30/2021 8:37:42,294,"BO-20-65_279",,,1,,,,0,"2D test of outline only    Nyers Spec # 51",0,1
3901,"Davis",1799,"2D","Processed",6/30/2021 8:38:42,294,"BO-20-65_282",,,1,,,,0,"2D test of outline only    Nyers Spec # 52",0,1
3902,"Davis",1800,"2D","Processed",6/30/2021 8:39:44,294,"BO-20-65_285",,,1,,,,0,"2D test of outline only    Nyers Spec # 53",0,1
3903,"Davis",1801,"2D","Processed",6/30/2021 8:40:39,294,"BO-20-65_291",,,1,,,,0,"2D test of outline only    Nyers Spec # 54",0,1
3904,"Davis",1802,"2D","Processed",6/30/2021 8:41:37,294,"BO-20-65_298",,,1,,,,0,"2D test of outline only    Nyers Spec # 55",0,1
3905,"Davis",1803,"2D","Processed",6/30/2021 8:42:36,294,"BO-20-65_302",,,1,,,,0,"2D test of outline only    Nyers Spec # 56",0,1
3906,"Davis",1804,"2D","Processed",6/30/2021 8:43:37,294,"BO-20-65_307",,,1,,,,0,"2D test of outline only    Nyers Spec # 57",0,1
3907,"Davis",1805,"2D","Processed",6/30/2021 8:44:34,294,"BO-20-65_308",,,1,,,,0,"2D test of outline only    Nyers Spec # 58",0,1
3908,"Davis",1806,"2D","Processed",6/30/2021 8:45:30,294,"BO-20-65_313",,,1,,,,0,"2D test of outline only    Nyers Spec # 59",0,1
3909,"Davis",1807,"2D","Processed",6/30/2021 8:46:27,294,"BO-20-65_317",,,1,,,,0,"2D test of outline only    Nyers Spec # 60",0,1
3910,"Davis",1808,"2D","Processed",6/30/2021 8:47:23,294,"BO-20-65_326",,,1,,,,0,"2D test of outline only    Nyers Spec # 61",0,1
3911,"Davis",1809,"2D","Processed",6/30/2021 8:48:19,294,"BO-20-65_330",,,1,,,,0,"2D test of outline only    Nyers Spec # 62",0,1
3912,"Davis",1810,"2D","Processed",6/30/2021 8:49:20,294,"BO-20-65_332",,,1,,,,0,"2D test of outline only    Nyers Spec # 63",0,1
3913,"Davis",1811,"2D","Processed",6/30/2021 8:50:17,294,"BO-20-65_336",,,1,,,,0,"2D test of outline only    Nyers Spec # 64",0,1
3914,"Davis",1812,"2D","Processed",6/30/2021 8:51:15,294,"BO-20-65_340",,,1,,,,0,"2D test of outline only    Nyers Spec # 65",0,1
3915,"Davis",1813,"2D","Processed",6/30/2021 8:52:12,294,"BO-20-65_342",,,1,,,,0,"2D test of outline only    Nyers Spec # 66",0,1
3916,"Davis",1814,"2D","Processed",6/30/2021 8:53:09,294,"BO-20-65_347",,,1,,,,0,"2D test of outline only    Nyers Spec # 67",0,1
3917,"Davis",1815,"2D","Processed",6/30/2021 8:54:04,294,"BO-20-65_351",,,1,,,,0,"2D test of outline only    Nyers Spec # 68",0,1
3918,"Davis",1816,"2D","Processed",6/30/2021 8:55:01,294,"BO-20-65_356",,,1,,,,0,"2D test of outline only    Nyers Spec # 69",0,1
3919,"Davis",1817,"2D","Processed",6/30/2021 8:55:58,294,"BO-20-65_357",,,1,,,,0,"2D test of outline only    Nyers Spec # 70",0,1
3920,"Davis",1818,"2D","Processed",6/30/2021 8:56:55,294,"BO-20-65_365",,,1,,,,0,"2D test of outline only    Nyers Spec # 71",0,1
3921,"Davis",1819,"2D","Processed",6/30/2021 8:57:56,294,"BO-20-65_366",,,1,,,,0,"2D test of outline only    Nyers Spec # 72",0,1
3922,"Davis",1820,"2D","Processed",6/30/2021 8:58:54,294,"BO-20-65_368",,,1,,,,0,"2D test of outline only    Nyers Spec # 73",0,1
3923,"Davis",1821,"2D","Processed",6/30/2021 8:59:50,294,"BO-20-65_370",,,1,,,,0,"2D test of outline only    Nyers Spec # 74",0,1
3924,"Davis",1822,"2D","Processed",6/30/2021 9:00:46,294,"BO-20-65_374",,,1,,,,0,"2D test of outline only    Nyers Spec # 75",0,1
3925,"Davis",1823,"3D","Processed",6/21/2021 3:30:47,18,"Unknown",5,,,,,,0,"Haskett   (3D version 0f 2D G484)",0,1
3926,"Davis",1824,"3D","Processed",6/21/2021 3:32:14,275,"",5,,0,,,,0,"Tooele Co UT Haskett 1.ply",0,1
3927,"Davis",1825,"3D","Processed",6/21/2021 3:33:39,11,"73-60685",5,,0,,,,0,"Broken ontracting base ppt LGD",0,1
3928,"Nyers",1826,"2D","Processed",11/12/2021 13:43:22,294,"BO-21-27a-1",,,1,,,,0,"2D test of outline only  purposely snapped base?  dull surface",0,1
3929,"Nyers",1827,"2D","Processed",11/12/2021 13:44:27,294,"BO-21-27a-3",,,1,,,,0,"2D test of outline only ery thin",0,1
3930,"Nyers",1828,"2D","Processed",11/12/2021 13:45:31,294,"BO-21-27a-6",,,1,,,,0,"2D test of outline only",0,1
3931,"Nyers",1829,"2D","Processed",11/12/2021 13:46:29,294,"BO-21-27a-8",,,1,,,,0,"2D test of outline only",0,1
3932,"Nyers",1830,"2D","Processed",11/12/2021 13:47:31,294,"BO-21-27a-13",,,1,,,,0,"2D test of outline only dull surface hinge fracture",0,1
3933,"Nyers",1831,"2D","Processed",11/12/2021 13:48:28,294,"BO-21-27a-16",,,1,,,,0,"2D test of outline only",0,1
3934,"Nyers",1832,"2D","Processed",11/12/2021 13:49:34,294,"BO-21-27a-17",,,1,,,,0,"2D test of outline only",0,1
3935,"Nyers",1833,"2D","Processed",11/13/2021 10:58:21,294,"BO-21-27a-18",,,1,,,,0,"2D test of outline only",0,1
3936,"Nyers",1834,"2D","Processed",11/12/2021 13:51:35,294,"BO-21-27a-22",,,1,,,,0,"2D test of outline only basal thinning flake. flake surface top and bottom",0,1
3937,"Nyers",1835,"2D","Processed",11/12/2021 13:52:33,294,"BO-21-27a-25",,,1,,,,0,"2D test of outline only on flake",0,1
3938,"Nyers",1836,"2D","Processed",11/12/2021 13:53:34,294,"BO-21-27a-26",,,1,,,,0,"2D test of outline only dorsal all flake surface",0,1
3939,"Nyers",1837,"2D","Processed",11/12/2021 13:54:32,294,"BO-21-27a-29",,,1,,,,0,"2D test of outline only complex original fracture story larger fracture surface has cortex",0,1
3940,"Nyers",1838,"2D","Processed",11/12/2021 13:55:36,294,"BO-21-27a-32",,,1,,,,0,"2D test of outline only pristing on flake bottom pure flake",0,1
3941,"Nyers",1839,"2D","Processed",11/12/2021 13:56:33,294,"BO-21-27a-34",,,1,,,,0,"2D test of outline only unifacial biface bottom flake pristine",0,1
3942,"Nyers",1840,"2D","Processed",11/13/2021 11:02:40,294,"BO-21-27a-35",,,1,,,,0,"2D test of outline only",0,1
3943,"Nyers",1841,"2D","Processed",11/12/2021 13:58:30,294,"BO-21-27a-39",,,1,,,,0,"2D test of outline only chip from excavation",0,1
3944,"Nyers",1842,"2D","Processed",11/12/2021 13:59:33,294,"BO-21-27a-42",,,1,,,,0,"2D test of outline only",0,1
3945,"Nyers",1843,"2D","Processed",11/12/2021 14:00:36,294,"BO-21-27a-44",,,1,,,,0,"2D test of outline only some original flake on bottom",0,1
3946,"Nyers",1844,"2D","Processed",11/12/2021 14:01:38,294,"BO-21-27a-48",,,1,,,,0,"2D test of outline only pristine with snapped base",0,1
3947,"Nyers",1845,"2D","Processed",11/13/2021 14:32:44,294,"BO-21-27a-51",,,1,,,,0,"2D test of outline only pretty  flake both sides.",0,1
3948,"Nyers",1846,"2D","Processed",11/12/2021 14:03:36,294,"BO-21-27a-54",,,1,,,,0,"2D test of outline only  Odd source:  bone cave-unknown-Y   planar haft, looks snapped, not use break",0,1
3949,"Nyers",1847,"2D","Processed",11/12/2021 14:04:35,294,"BO-21-27a-58",,,1,,,,0,"2D test of outline only  interesting one tiny remnant of basal flake left",0,1
3950,"Nyers",1848,"2D","Processed",11/13/2021 14:39:03,294,"BO-21-27a-59",,,1,,,,0,"2D test of outline only",0,1
3951,"Nyers",1849,"2D","Processed",11/12/2021 14:06:48,294,"BO-21-27a-62",,,1,,,,0,"2D test of outline only",0,1
3952,"Nyers",1850,"2D","Processed",11/12/2021 14:07:59,294,"BO-21-27a-65",,,1,,,,0,"2D test of outline only basal thinning flake",0,1
3953,"Nyers",1851,"2D","Processed",11/12/2021 14:09:02,294,"BO-21-27a-73",,,1,,,,0,"2D test of outline only super fragile and delicate  basal flake preserved",0,1
3954,"Nyers",1852,"2D","Processed",11/12/2021 14:10:03,294,"BO-21-27a-77",,,1,,,,0,"2D test of outline only",0,1
3955,"Nyers",1853,"2D","Processed",11/12/2021 14:11:04,294,"BO-21-27a-83",,,1,,,,0,"2D test of outline only cortex on ventral side original flake on ventral",0,1
3956,"Nyers",1854,"2D","Processed",11/13/2021 14:39:34,294,"BO-21-27a-85",,,1,,,,0,"2D test of outline only original flake both sides",0,1
3957,"Nyers",1855,"2D","Processed",11/12/2021 14:13:04,294,"BO-21-27a-89",,,1,,,,0,"2D test of outline only purpose-built base",0,1
3958,"Nyers",1856,"2D","Processed",11/12/2021 14:14:02,294,"BO-21-27a-93",,,1,,,,0,"2D test of outline only fighting bad step fx",0,1
3959,"Nyers",1857,"2D","Processed",11/13/2021 14:40:04,294,"BO-21-27a-96",,,1,,,,0,"2D test of outline only pristine",0,1
3960,"Nyers",1858,"2D","Processed",11/12/2021 14:15:55,294,"BO-21-27a-98",,,1,,,,0,"2D test of outline only",0,1
3961,"Nyers",1859,"2D","Processed",11/12/2021 14:16:57,294,"BO-21-27a-102",,,1,,,,0,"2D test of outline only flake on dorsal,  thick",0,1
3962,"Nyers",1860,"2D","Processed",11/13/2021 14:40:35,294,"BO-21-27a-104",,,1,,,,0,"2D test of outline only ventral scar",0,1
3963,"Nyers",1861,"2D","Processed",11/12/2021 14:18:51,294,"BO-21-27a-106",,,1,,,,0,"2D test of outline only original flake ventral",0,1
3964,"Nyers",1862,"2D","Processed",11/12/2021 14:19:52,294,"BO-21-27a-108",,,1,,,,0,"2D test of outline only  cortex on base (not break)",0,1
3965,"Nyers",1863,"2D","Processed",11/12/2021 14:20:56,294,"BO-21-27a-114",,,1,,,,0,"2D test of outline only   (flute?) basal thinning flake",0,1
3966,"Nyers",1864,"2D","Processed",11/12/2021 14:21:54,294,"BO-21-27a-122",,,1,,,,0,"2D test of outline only banana",0,1
3967,"Nyers",1865,"2D","Processed",11/13/2021 14:41:06,294,"BO-21-27a-124",,,1,,,,0,"2D test of outline only both side of orignal flake present",0,1
3968,"Nyers",1866,"2D","Processed",11/12/2021 14:23:52,294,"BO-21-27a-128",,,1,,,,0,"2D test of outline only thick banana",0,1
3969,"Nyers",1867,"2D","Processed",11/12/2021 14:24:51,294,"BO-21-27a-129",,,1,,,,0,"2D test of outline only odd axial ventral channel",0,1
3970,"Nyers",1868,"2D","Processed",11/12/2021 14:25:52,294,"BO-21-27a-133",,,1,,,,0,"2D test of outline only lots of cortex on haft",0,1
3971,"Nyers",1869,"2D","Processed",11/12/2021 14:26:54,294,"BO-21-27a-135",,,1,,,,0,"2D test of outline only",0,1
3972,"Nyers",1870,"2D","Processed",11/12/2021 14:27:56,294,"BO-21-27a-136",,,1,,,,0,"2D test of outline only snapped base.  thick lump left. not original flake surface, although banana",0,1
3973,"Nyers",1871,"2D","Processed",11/12/2021 14:28:54,294,"BO-21-27a-140",,,1,,,,0,"2D test of outline only original ventral flake scar present   super banana",0,1
3974,"Nyers",1872,"2D","Processed",11/13/2021 14:41:36,294,"BO-21-27a-142",,,1,,,,0,"2D test of outline only both top and bottom original flake surfaces, lots of surface precipitate",0,1
3975,"Nyers",1873,"2D","Processed",11/12/2021 14:30:52,294,"BO-21-27a-144",,,1,,,,0,"2D test of outline only",0,1
3976,"Nyers",1874,"2D","Processed",11/13/2021 14:42:04,294,"BO-21-27a-146",,,1,,,,0,"2D test of outline only",0,1
3977,"Nyers",1875,"2D","Processed",11/12/2021 14:33:00,294,"BO-21-27a-152",,,1,,,,0,"2D test of outline only",0,1
3978,"Nyers",1876,"2D","Processed",11/12/2021 14:34:03,294,"BO-21-27a-157",,,1,,,,0,"2D test of outline only basal grinding from original platform",0,1
3979,"Nyers",1877,"2D","Processed",11/12/2021 14:35:03,294,"BO-21-27a-161",,,1,,,,0,"2D test of outline only",0,1
3980,"Nyers",1878,"2D","Processed",11/13/2021 14:42:35,294,"BO-21-27a-163",,,1,,,,0,"2D test of outline only original flake geometery (tent) on dorsal, errailleur scar on ventral",0,1
3981,"Nyers",1879,"2D","Processed",11/12/2021 14:36:57,294,"BO-21-27a-168",,,1,,,,0,"2D test of outline only broken during manufacture (hat break)",0,1
3982,"Nyers",1880,"2D","Processed",11/12/2021 14:38:00,294,"BO-21-27a-173",,,1,,,,0,"2D test of outline only",0,1
3983,"Nyers",1881,"2D","Processed",11/12/2021 14:38:58,294,"BO-21-27a-176",,,1,,,,0,"2D test of outline only  (flute?)",0,1
3984,"Nyers",1882,"2D","Processed",11/13/2021 14:43:05,294,"BO-21-27a-179",,,1,,,,0,"2D test of outline only  contracting stem rounded base (not basal flat)",0,1
3985,"Nyers",1883,"2D","Processed",11/12/2021 14:40:59,294,"BO-21-27a-183",,,1,,,,0,"2D test of outline only",0,1
3986,"Nyers",1884,"2D","Processed",11/13/2021 14:43:36,294,"BO-21-27a-185",,,1,,,,0,"2D test of outline only",0,1
3987,"Nyers",1885,"2D","Processed",11/12/2021 14:42:53,294,"BO-21-27a-191",,,1,,,,0,"2D test of outline only",0,1
3988,"Nyers",1886,"2D","Processed",11/12/2021 14:43:51,294,"BO-21-27a-193",,,1,,,,0,"2D test of outline only",0,1
3989,"Nyers",1887,"2D","Processed",11/13/2021 14:44:07,294,"BO-21-27a-194",,,1,,,,0,"2D test of outline only",0,1
3990,"Nyers",1888,"2D","Processed",11/13/2021 14:44:36,294,"BO-21-27a-196",,,1,,,,0,"2D test of outline only",0,1
3991,"Nyers",1889,"2D","Processed",11/12/2021 14:46:49,294,"BO-21-27a-197",,,1,,,,0,"2D test of outline only",0,1
3992,"Nyers",1890,"2D","Processed",11/12/2021 14:47:47,294,"BO-21-27a-199",,,1,,,,0,"2D test of outline only",0,1
3993,"Nyers",1891,"2D","Processed",11/12/2021 14:48:48,294,"BO-21-27a-200",,,1,,,,0,"2D test of outline only",0,1
3994,"Nyers",1892,"2D","Processed",11/13/2021 14:45:06,294,"BO-21-27a-204",,,1,,,,0,"2D test of outline only",0,1
3995,"Nyers",1893,"2D","Processed",11/12/2021 14:50:41,294,"BO-21-27a-207",,,1,,,,0,"2D test of outline only",0,1
3996,"Nyers",1894,"2D","Processed",11/12/2021 14:51:43,294,"BO-21-27a-208",,,1,,,,0,"2D test of outline only",0,1
3997,"Nyers",1895,"2D","Processed",11/12/2021 14:52:44,294,"BO-21-27a-210",,,1,,,,0,"2D test of outline only",0,1
3998,"Nyers",1896,"2D","Processed",11/12/2021 14:53:46,294,"BO-21-27a-211",,,1,,,,0,"2D test of outline only",0,1
3999,"Nyers",1897,"2D","Processed",11/12/2021 14:54:49,294,"BO-21-27a-212",,,1,,,,0,"2D test of outline only",0,1
4000,"Davis",1687,"3D","Processed",6/21/2021 2:05:13,273,"1960-1-798",4,66.87000,40,,,"No",0,"broken, part 1 of 2; refits with 1688",0,1
4001,"Nyers",1898,"2D","Processed",11/13/2021 14:45:37,294,"BO-21-27a-213",,,1,,,,0,"2D test of outline only",0,1
4002,"Nyers",1899,"2D","Processed",11/12/2021 14:56:45,294,"BO-21-27a-218",,,1,,,,0,"2D test of outline only",0,1
4003,"Nyers",1900,"2D","Processed",11/12/2021 14:57:44,294,"BO-21-27a-220",,,1,,,,0,"2D test of outline only",0,1
4004,"Nyers",1901,"2D","Processed",11/12/2021 14:58:57,294,"BO-21-27a-224",,,1,,,,0,"2D test of outline only",0,1
4005,"Nyers",1902,"2D","Processed",11/12/2021 14:59:58,294,"BO-21-27a-225",,,1,,,,0,"2D test of outline only",0,1
4006,"Nyers",1903,"2D","Processed",11/12/2021 15:00:55,294,"BO-21-27a-228",,,1,,,,0,"2D test of outline only",0,1
4007,"Nyers",1904,"2D","Processed",11/12/2021 15:02:00,294,"BO-21-27a-232",,,1,,,,0,"2D test of outline only",0,1
4008,"Nyers",1905,"2D","Processed",11/12/2021 15:02:58,294,"BO-21-27a-234",,,1,,,,0,"2D test of outline only",0,1
4009,"Nyers",1906,"2D","Processed",11/12/2021 15:04:00,294,"BO-21-27a-235",,,1,,,,0,"2D test of outline only",0,1
4010,"Nyers",1907,"2D","Processed",11/12/2021 15:05:00,294,"BO-21-27a-237",,,1,,,,0,"2D test of outline only",0,1
4011,"Nyers",1908,"2D","Processed",11/12/2021 15:06:08,294,"BO-21-27a-238",,,1,,,,0,"2D test of outline only",0,1
4012,"Nyers",1909,"2D","Processed",11/12/2021 15:07:08,294,"BO-21-27a-240",,,1,,,,0,"2D test of outline only",0,1
4013,"Nyers",1910,"2D","Processed",11/12/2021 15:08:08,294,"BO-21-27a-245",,,1,,,,0,"2D test of outline only",0,1
4014,"Nyers",1911,"2D","Processed",11/12/2021 15:09:11,294,"BO-21-27a-248",,,1,,,,0,"2D test of outline only",0,1
4015,"Nyers",1912,"2D","Processed",11/12/2021 15:10:14,294,"BO-21-27a-250",,,1,,,,0,"2D test of outline only",0,1
4016,"Nyers",1913,"2D","Processed",11/12/2021 15:11:19,294,"BO-21-27a-252",,,1,,,,0,"2D test of outline only",0,1
4017,"Nyers",1914,"2D","Processed",11/13/2021 14:46:07,294,"BO-21-27a-253",,,1,,,,0,"2D test of outline only",0,1
4018,"Nyers",1915,"2D","Processed",11/12/2021 15:13:19,294,"BO-21-27a-255",,,1,,,,0,"2D test of outline only",0,1
4019,"Nyers",1916,"2D","Processed",11/12/2021 15:14:19,294,"BO-21-27a-256",,,1,,,,0,"2D test of outline only",0,1
4020,"Nyers",1917,"2D","Processed",11/12/2021 15:15:22,294,"BO-21-27a-259",,,1,,,,0,"2D test of outline only",0,1
4021,"Nyers",1918,"2D","Processed",11/13/2021 14:46:36,294,"BO-21-27a-260",,,1,,,,0,"2D test of outline only",0,1
4022,"Nyers",1919,"2D","Processed",11/12/2021 15:17:23,294,"BO-21-27a-264",,,1,,,,0,"2D test of outline only",0,1
4023,"Nyers",1920,"2D","Processed",11/12/2021 15:18:22,294,"BO-21-27a-266",,,1,,,,0,"2D test of outline only",0,1
4024,"Nyers",1921,"2D","Processed",11/12/2021 15:19:22,294,"BO-21-27a-270",,,1,,,,0,"2D test of outline only",0,1
4025,"Nyers",1922,"2D","Processed",11/12/2021 15:20:29,294,"BO-21-27a-271",,,1,,,,0,"2D test of outline only",0,1
4026,"Nyers",1923,"2D","Processed",11/13/2021 14:47:06,294,"BO-21-27a-272",,,1,,,,0,"2D test of outline only",0,1
4027,"Nyers",1924,"2D","Processed",11/12/2021 15:22:37,294,"BO-21-27a-276",,,1,,,,0,"2D test of outline only",0,1
4028,"Nyers",1925,"2D","Processed",11/12/2021 15:23:38,294,"BO-21-27a-277",,,1,,,,0,"2D test of outline only",0,1
4029,"Nyers",1926,"2D","Processed",11/13/2021 14:47:35,294,"BO-21-27a-281",,,1,,,,0,"2D test of outline only",0,1
4030,"Nyers",1927,"2D","Processed",11/12/2021 15:25:39,294,"BO-21-27a-283",,,1,,,,0,"2D test of outline only",0,1
4031,"Nyers",1928,"2D","Processed",11/12/2021 15:26:43,294,"BO-21-27a-287",,,1,,,,0,"2D test of outline only",0,1
4032,"Nyers",1929,"2D","Processed",11/12/2021 15:27:51,294,"BO-21-27a-288",,,1,,,,0,"2D test of outline only",0,1
4033,"Nyers",1930,"2D","Processed",11/12/2021 15:28:51,294,"BO-21-27a-290",,,1,,,,0,"2D test of outline only",0,1
4034,"Nyers",1931,"2D","Processed",11/13/2021 14:48:04,294,"BO-21-27a-293",,,1,,,,0,"2D test of outline only",0,1
4035,"Nyers",1932,"2D","Processed",11/12/2021 15:30:47,294,"BO-21-27a-296",,,1,,,,0,"2D test of outline only",0,1
4036,"Nyers",1933,"2D","Processed",11/13/2021 14:48:34,294,"BO-21-27a-300",,,1,,,,0,"2D test of outline only",0,1
4037,"Nyers",1934,"2D","Processed",11/12/2021 15:32:51,294,"BO-21-27a-301",,,1,,,,0,"2D test of outline only",0,1
4038,"Nyers",1935,"2D","Processed",11/12/2021 15:33:54,294,"BO-21-27a-304",,,1,,,,0,"2D test of outline only",0,1
4039,"Nyers",1936,"2D","Processed",11/13/2021 14:49:05,294,"BO-21-27a-305",,,1,,,,0,"2D test of outline only",0,1
